Time;Fitness;Cache Size;N;population_dim;tournament_size;crossing_probability;mutation_probability;exchange_num;steps
31.636634349822998;3;300;12;300;3;0.85;0.05;2;300
31.84450626373291;4;300;12;300;3;0.85;0.05;2;300
32.315006256103516;3;300;12;300;3;0.85;0.05;2;300
31.565617561340332;3;300;12;300;3;0.85;0.05;2;300
31.86113715171814;10;300;12;300;3;0.85;0.05;2;300
32.172882318496704;3;300;12;300;3;0.85;0.05;2;300
32.046746492385864;3;300;12;300;3;0.85;0.05;2;300
32.51286458969116;6;300;12;300;3;0.85;0.05;2;300
31.931385040283203;4;300;12;300;3;0.85;0.05;2;300
32.29662895202637;3;300;12;300;3;0.85;0.05;2;300
32.63056445121765;5;300;12;300;3;0.85;0.05;2;300
31.723884105682373;3;300;12;300;3;0.85;0.05;2;300
31.31134295463562;4;300;12;300;3;0.85;0.05;2;300
31.61938166618347;3;300;12;300;3;0.85;0.05;2;300
32.51670861244202;3;300;12;300;3;0.85;0.05;2;300
32.5696337223053;3;300;12;300;3;0.85;0.05;2;300
33.36176943778992;3;300;12;300;3;0.85;0.05;2;300
13.738884449005127;0;124;12;300;3;0.85;0.05;2;300
34.77996873855591;2;300;12;300;3;0.85;0.05;2;300
33.38492393493652;7;300;12;300;3;0.85;0.05;2;300
33.453922271728516;5;300;12;300;3;0.85;0.05;2;300
33.701136350631714;5;300;12;300;3;0.85;0.05;2;300
31.670425415039062;5;300;12;300;3;0.85;0.05;2;300
14.301461935043335;0;131;12;300;3;0.85;0.05;2;300
0.007012367248535156;0;1;12;300;3;0.85;0.05;2;300
32.47509813308716;2;300;12;300;3;0.85;0.05;2;300
32.33009076118469;4;300;12;300;3;0.85;0.05;2;300
32.02246165275574;4;300;12;300;3;0.85;0.05;2;300
31.752878189086914;7;300;12;300;3;0.85;0.05;2;300
13.625606298446655;0;130;12;300;3;0.85;0.05;2;300
31.48708152770996;2;300;12;300;3;0.85;0.05;2;300
32.21106505393982;3;300;12;300;3;0.85;0.05;2;300
32.252442359924316;4;300;12;300;3;0.85;0.05;2;300
31.635901927947998;4;300;12;300;3;0.85;0.05;2;300
32.57383346557617;5;300;12;300;3;0.85;0.05;2;300
33.00705099105835;4;300;12;300;3;0.85;0.05;2;300
32.01008486747742;5;300;12;300;3;0.85;0.05;2;300
31.536219120025635;4;300;12;300;3;0.85;0.05;2;300
32.0761821269989;3;300;12;300;3;0.85;0.05;2;300
